RSN,EQID,SSN,EveLat,EveLon,MW,ML,mag,Depth,Rhyp,Rjb,Repi,STAID,Tn_rsn,pstar_rsn,SiteClass,SiteCLnew,VS30_Mac23,VS30_Art21,VS30_HA16,StaLat,StaLon,hp_freq,lp_freq,T0_01s,T0_02s,T0_022s,T0_025s,T0_029s,T0_03s,T0_032s,T0_035s,T0_036s,T0_04s,T0_042s,T0_044s,T0_045s,T0_046s,T0_048s,T0_05s,T0_055s,T0_06s,T0_065s,T0_067s,T0_07s,T0_075s,T0_08s,T0_085s,T0_09s,T0_095s,T0_1s,T0_11s,T0_12s,T0_13s,T0_133s,T0_14s,T0_15s,T0_16s,T0_17s,T0_18s,T0_19s,T0_2s,T0_22s,T0_24s,T0_25s,T0_26s,T0_28s,T0_29s,T0_3s,T0_32s,T0_34s,T0_35s,T0_36s,T0_38s,T0_4s,T0_42s,T0_44s,T0_45s,T0_46s,T0_48s,T0_5s,T0_55s,T0_6s,T0_65s,T0_667s,T0_7s,T0_75s,T0_8s,T0_85s,T0_9s,T0_95s,T1s,T1_1s,T1_2s,T1_3s,T1_4s,T1_5s,T1_6s,T1_7s,T1_8s,T1_9s,T2s,T2_2s,T2_4s,T2_5s,T2_6s,T2_8s,T3s,T3_2s,T3_4s,T3_5s,T3_6s,T3_8s,T4s,T4_2s,T4_4s,T4_6s,T4_8s,T5s,T5_5s,T6s,T6_5s,T7s,T7_5s,T8s,T8_5s,T9s,T9_5s,T10s
895,50,66,19.176,104.896,3.9,4.215,3.95,14,150.2056322,86.16294395,149.5517701,"VR25",0.11,1.917353011,2,1.01,914.166117,636.6820535,636.6820535,20.519,104.973,0.71,20,0.654569521,0.729905186,0.743978712,0.777827366,0.880116678,0.940559935,1.109958136,1.15490195,1.213017216,1.472163111,1.597067859,1.53006602,1.502910518,1.548959951,1.68248959,1.774838439,1.750877069,2.220418232,2.268645128,2.418130408,2.215476911,1.81224827,1.932054613,2.343149923,2.015031956,2.155720023,1.985006895,1.78083065,1.927026202,1.883210292,1.734877635,1.517921059,0.993951758,0.886573353,0.829765286,0.782003542,0.736658479,0.722651427,0.788320686,0.790978996,0.667056103,0.598059786,0.557776978,0.556612167,0.497084167,0.328258558,0.271630129,0.258678361,0.246540682,0.228978774,0.240854115,0.254673897,0.215165917,0.18941107,0.168730356,0.151608899,0.136642306,0.118782642,0.120466229,0.110146919,0.102754392,0.090722697,0.086280402,0.076979902,0.068570981,0.061399379,0.053621009,0.048208151,0.043177256,0.04046673,0.032216331,0.029069894,0.024573988,0.020502283,0.017270135,0.015756553,0.014293081,0.012591954,0.010100161,0.009289781,0.008933328,0.008503647,0.008529119,0.007433228,0.00586018,0.004262669,0.003820217,0.003529712,0.003165466,0.002894937,0.002555033,0.002285849,0.002145357,0.002006202,0.001866768,0.001575412,0.001345359,0.001141569,0.000978816,0.000838169,0.000728624,0.000637183,0.000556687,0.000492237,0.000441079
896,51,66,20.298,102.362,3.6,4.015000001,3.816666667,8.6,273.3456477,86.19053663,273.2103277,"VR25",0.11,1.917353011,2,1.01,914.166117,636.6820535,636.6820535,20.519,104.973,0.25,20,0.013761901,0.015476719,0.016605301,0.019461129,0.028335479,0.033344376,0.043367392,0.049018004,0.048472205,0.051803658,0.052098033,0.050535045,0.053327312,0.054269523,0.054916215,0.051066206,0.036892107,0.023914076,0.015690452,0.01479958,0.014623105,0.013309313,0.01224222,0.013046347,0.014750308,0.017889365,0.022538724,0.02202627,0.021923232,0.021157526,0.022886848,0.022996048,0.020155126,0.015123147,0.012385002,0.012324651,0.014906103,0.015977035,0.022797426,0.018523531,0.016640162,0.01792854,0.023086612,0.025659024,0.026464956,0.025447141,0.023408311,0.02201897,0.021269514,0.019915342,0.017363338,0.014762993,0.015715153,0.017198121,0.018540671,0.019847264,0.01836837,0.013908085,0.014554684,0.013812667,0.01256175,0.01231566,0.009975464,0.00773296,0.006590612,0.00629094,0.006544144,0.006817994,0.00631503,0.007135567,0.004014681,0.004008826,0.003332939,0.002506946,0.001952676,0.001714193,0.001523883,0.001404721,0.001050857,0.000970546,0.00091103,0.00083447,0.000770324,0.000730239,0.000684282,0.00066859,0.00068941,0.000691376,0.000598483,0.000431967,0.000345025,0.000291042,0.000259718,0.000245854,0.000222318,0.000180718,0.000166102,0.000168061,0.000163431,0.000170631,0.000151903,0.000116549,9.74e-05,7.64e-05,6.76e-05
897,54,66,19.737,103.29,3.6,3.615,3.55,8.1,196.2150102,86.19053663,196.0477499,"VR25",0.11,1.917353011,2,1.01,914.166117,636.6820535,636.6820535,20.519,104.973,0.75,20,0.018648585,0.020089573,0.021273387,0.023880842,0.032201578,0.036175953,0.047380238,0.055541698,0.059925991,0.084279997,0.076373276,0.075522877,0.069209235,0.06641852,0.065022879,0.055686558,0.041125829,0.040291258,0.039974639,0.039730645,0.034940903,0.028626153,0.023089148,0.024045264,0.024288522,0.023633017,0.02333304,0.023354716,0.021593468,0.01926179,0.018666545,0.020490007,0.016783124,0.014764202,0.015788121,0.014429957,0.017738607,0.021018996,0.025592459,0.024130149,0.019646206,0.015648152,0.014328608,0.014903708,0.013699235,0.013109015,0.011849311,0.01235318,0.012837953,0.012859345,0.012245505,0.011001406,0.010766639,0.01017429,0.009303309,0.008514686,0.007919359,0.006742238,0.006040442,0.004925402,0.004741234,0.003818066,0.003424316,0.003185312,0.00301546,0.002411482,0.002043726,0.001845811,0.001542464,0.001283343,0.000966812,0.000741402,0.00060696,0.000470844,0.000422684,0.000343296,0.000312583,0.000289198,0.000260206,0.000235451,0.000230438,0.000215883,0.00020813,0.000207821,0.000207633,0.000176638,0.000167288,0.000153107,0.000143914,0.000136405,0.000137188,0.00011431,0.000104468,0.000109542,0.000103461,7.7e-05,6.42e-05,5.25e-05,6.37e-05,7.25e-05,8.53e-05,9.06e-05,6.38e-05,4.73e-05,3.92e-05
898,57,66,21.629,103.659,3.7,3.715000001,3.616666667,8.1,184.0834974,86.18285344,183.9052038,"VR25",0.11,1.917353011,2,1.01,914.166117,636.6820535,636.6820535,20.519,104.973,0.19,20,0.019172839,0.019214973,0.019274684,0.019496527,0.023907654,0.025862818,0.030092516,0.040254036,0.044598273,0.046487284,0.058971538,0.060514732,0.056242847,0.050520332,0.055748367,0.058974542,0.039042337,0.033785099,0.033994799,0.035040977,0.040764087,0.039450362,0.043329994,0.045264469,0.047446099,0.046143086,0.050657028,0.054901743,0.047740296,0.058684426,0.061220226,0.063165204,0.060102548,0.049187455,0.046522479,0.050150106,0.048384049,0.057853094,0.059555655,0.05096105,0.05089157,0.052696878,0.057861272,0.055687961,0.051745347,0.04607208,0.045950595,0.045239306,0.044547001,0.052273674,0.059004281,0.061598797,0.061023897,0.059819068,0.057954521,0.054306059,0.049287493,0.035923601,0.026701141,0.023566317,0.022058177,0.018892423,0.014405278,0.011817647,0.010011554,0.008784531,0.008264619,0.007021832,0.006931446,0.006399328,0.005246456,0.00489798,0.004371421,0.00352314,0.003011699,0.002516153,0.001963717,0.001722141,0.001470893,0.001444555,0.001345802,0.001276003,0.00119458,0.000958352,0.000813014,0.000789424,0.000795995,0.000786501,0.000739,0.000671099,0.000635426,0.000582014,0.000507728,0.000475463,0.000442574,0.000364581,0.000287272,0.000259911,0.000202415,0.000154202,0.000137471,0.000104763,8.32e-05,7.03e-05,6.18e-05
899,59,66,22.387,106.535,3.6,3.615,3.55,19.8,263.9403165,86.19053663,263.1966008,"VR25",0.11,1.917353011,2,1.01,914.166117,636.6820535,636.6820535,20.519,104.973,0.71,20,0.008074287,0.007944452,0.00797819,0.008007427,0.008206246,0.008321548,0.008590051,0.008738154,0.008965046,0.008975776,0.009167594,0.009312957,0.00938063,0.009415555,0.009453896,0.009840559,0.011100296,0.012901195,0.016177602,0.016778367,0.017229296,0.018690507,0.018270794,0.018171347,0.019525447,0.024571564,0.028199273,0.023134115,0.024278717,0.028953244,0.029357523,0.025384139,0.020955779,0.025442116,0.024621215,0.020915222,0.018469661,0.01879963,0.017927126,0.015311514,0.014859631,0.015867567,0.018506165,0.018594158,0.019076891,0.018715939,0.020294842,0.022208344,0.024173005,0.023712526,0.020335904,0.018055575,0.019030909,0.019783931,0.019906813,0.020298064,0.018579829,0.01242849,0.009140417,0.009287169,0.009209556,0.00836647,0.00631532,0.004542766,0.004107785,0.004226772,0.00397908,0.003380268,0.002359153,0.00170533,0.001704725,0.001554341,0.001231698,0.001173445,0.000978325,0.000891101,0.000880928,0.000777937,0.000803526,0.000834649,0.000719338,0.000697849,0.000702529,0.000664607,0.000597556,0.000552575,0.000534607,0.00051656,0.000447013,0.000359535,0.000319408,0.000278551,0.000237654,0.00021998,0.000212627,0.00015748,0.000122576,9e-05,7.52e-05,6.07e-05,4.96e-05,4.13e-05,3.98e-05,4.31e-05,4.59e-05
900,60,66,21.152,102.727,4,4.015000001,3.816666667,11.3,244.052011,86.15013971,243.7902666,"VR25",0.11,1.917353011,2,1.01,914.166117,636.6820535,636.6820535,20.519,104.973,0.34,20,0.01525694,0.01521862,0.015408038,0.015633011,0.016091359,0.016159231,0.016461869,0.018948457,0.020068492,0.018978293,0.018020936,0.018462537,0.019378615,0.02030311,0.021695509,0.023249726,0.024847215,0.028745228,0.034872827,0.033630973,0.03222568,0.028745164,0.029991652,0.033896064,0.039265599,0.047927433,0.052391591,0.061273871,0.049514056,0.037664901,0.036676314,0.037215075,0.038571924,0.038987991,0.040827647,0.038248321,0.042415142,0.050284261,0.04751542,0.042478868,0.0401826,0.037569729,0.040158997,0.045115134,0.046307256,0.039426942,0.03499568,0.035565392,0.03591845,0.031632021,0.028169106,0.027640046,0.029075189,0.029937197,0.030677124,0.032326253,0.030980891,0.024594023,0.020896483,0.017665587,0.01613498,0.014590506,0.012970343,0.00974845,0.007113473,0.005772369,0.00475667,0.004535546,0.004777835,0.004206606,0.003804203,0.002790411,0.002260212,0.001700155,0.001404073,0.001383463,0.001427373,0.001314612,0.001186844,0.001023988,0.000862288,0.000796636,0.000649081,0.000551854,0.00048577,0.00036763,0.000342471,0.000310428,0.000292423,0.000274655,0.000291718,0.00028079,0.000256394,0.000252935,0.00023369,0.000187447,0.000146154,0.000125158,0.000105376,9.97e-05,8.92e-05,8.01e-05,7.21e-05,7.05e-05,8.14e-05
901,72,66,20.339,104.516,3.6,3.915,3.75,17.1,54.41209896,86.19053663,51.65526607,"VR25",0.11,1.917353011,2,1.01,914.166117,636.6820535,636.6820535,20.519,104.973,0.1,20,1.759446621,1.941612258,2.046702391,2.307733531,3.039604227,3.277587562,4.417919779,5.725399483,5.805116581,5.817706927,5.383292216,5.390864592,5.102488502,4.764292061,4.685306702,4.912851925,5.996063203,5.000083944,4.635412119,4.50809043,4.532222869,4.645080621,4.257250393,3.122707446,2.554952629,2.540760528,2.277929728,2.243525201,1.87390151,1.431655524,1.272830588,1.051577104,0.788702066,0.64323677,0.503507301,0.440791515,0.42932544,0.382394983,0.31305978,0.25599649,0.235069268,0.2109939,0.169998446,0.155789575,0.138348112,0.114284985,0.125205547,0.125606704,0.12650481,0.113432559,0.107089985,0.098786637,0.088454338,0.086101706,0.087404523,0.082991432,0.077548528,0.05919868,0.041051798,0.033715488,0.034341833,0.036009116,0.031772475,0.027406144,0.024760389,0.021074404,0.017274154,0.014006163,0.013607953,0.011536799,0.010348105,0.00768303,0.005788473,0.004865103,0.0047263,0.004408561,0.003879824,0.00360648,0.003558653,0.00298577,0.002731556,0.00263833,0.002496339,0.002275449,0.00195288,0.001769637,0.001696395,0.001628636,0.001528533,0.001461802,0.00140017,0.001331127,0.001278004,0.001269615,0.001256288,0.001240933,0.001275644,0.001277907,0.001282494,0.001260056,0.001227409,0.001189371,0.001154847,0.001126484,0.001095214
902,75,66,20.734,105.098,3.4,3.715000001,3.616666667,17.1,32.14292652,86.2024822,27.21686472,"VR25",0.11,1.917353011,2,1.01,914.166117,636.6820535,636.6820535,20.519,104.973,0.1,20,4.157834578,4.208438246,4.279971102,4.479505767,4.970586096,5.358613467,5.507816068,5.8970473,6.044183469,6.973680302,6.679826643,7.163619829,7.503246421,7.917493784,8.612836401,8.774483604,9.090324636,11.88711909,15.22027627,16.19652356,17.72363128,19.3467419,17.96944788,14.13708992,9.543884386,6.810384635,5.225974177,4.268359207,3.747582061,3.860635358,3.978094237,4.095140275,4.039697,3.614014312,3.138740444,2.888004271,2.842204723,2.880658425,2.59019846,1.967864661,1.948287049,1.921839989,1.731853428,1.594419022,1.445319204,1.130141841,0.93823912,0.873656032,0.808123529,0.696402108,0.596883157,0.506754975,0.43134806,0.397230615,0.366183709,0.31418717,0.265870363,0.198936442,0.159101683,0.128891725,0.120824885,0.107334537,0.093974745,0.083433256,0.074503356,0.06642268,0.059106383,0.052533985,0.045183747,0.040659536,0.036374469,0.031971386,0.028677738,0.027135549,0.025708824,0.024690667,0.023771064,0.022854239,0.021129227,0.020008806,0.019412408,0.01876993,0.017671618,0.016661985,0.015714775,0.01480076,0.01434949,0.014008941,0.013446648,0.012922703,0.012533701,0.012095553,0.011775962,0.011482716,0.011177913,0.010395386,0.009616931,0.008912486,0.008479383,0.008033029,0.007551807,0.007178077,0.006814717,0.006527502,0.006275531
903,78,66,22.946,106.116,4.3,4.115,3.883333333,20.6,295.2791212,86.09563194,294.5596704,"VR25",0.11,1.917353011,2,1.01,914.166117,636.6820535,636.6820535,20.519,104.973,0.1,20,0.066397135,0.080221453,0.085628383,0.100802426,0.15066316,0.169433657,0.207129131,0.203575567,0.196150598,0.170573781,0.164278996,0.156547075,0.154209746,0.151515951,0.141742311,0.130988425,0.120821389,0.131443194,0.112346852,0.096489344,0.077850589,0.062127478,0.049934604,0.041561049,0.038464224,0.040785594,0.042937752,0.031407462,0.03427592,0.034168824,0.033169527,0.030229811,0.036209284,0.03698394,0.041112499,0.039074152,0.038823427,0.041022591,0.038144518,0.036029309,0.038305893,0.039200877,0.039172368,0.040524267,0.039243897,0.040187765,0.04213429,0.047273954,0.051127232,0.054195524,0.043329071,0.038325201,0.037442834,0.038824748,0.041414904,0.041971501,0.045585425,0.032695972,0.025966902,0.024520275,0.025298517,0.025001168,0.019743776,0.01694376,0.015916541,0.015677583,0.016544018,0.017258303,0.019221783,0.012015754,0.008540417,0.009342844,0.007877139,0.006322894,0.005670775,0.004816581,0.003650683,0.003172914,0.002688323,0.00242852,0.002335717,0.002117356,0.002236522,0.002496131,0.0025132,0.002304546,0.002396715,0.002402839,0.002121865,0.001962308,0.001814235,0.001588719,0.001448127,0.00130469,0.001211569,0.00094157,0.000710127,0.000600117,0.00054138,0.00045233,0.000376999,0.000335778,0.000319454,0.000334112,0.000333573
904,81,66,21.3,103.281,4.1,4.5,4.5,30.8,198.4391792,86.13495988,196.0343537,"VR25",0.11,1.917353011,2,1.01,914.166117,636.6820535,636.6820535,20.519,104.973,0.26,20,0.091317435,0.089417987,0.089896525,0.090853257,0.092483646,0.092893427,0.093860044,0.097720972,0.098141824,0.100589906,0.102163313,0.103185865,0.10593304,0.108024088,0.114595337,0.12114112,0.141020912,0.148416726,0.164838996,0.178260538,0.187065382,0.228672674,0.226580372,0.227683869,0.212295747,0.252530182,0.290095427,0.330829051,0.323285159,0.306046619,0.306853424,0.284015864,0.280108027,0.244068194,0.249427163,0.275788235,0.294339082,0.316621881,0.273871826,0.19998624,0.181420646,0.177189471,0.167429917,0.158310709,0.13913764,0.110194881,0.121475574,0.117668382,0.108173835,0.095705462,0.082983483,0.075733909,0.074281728,0.073919764,0.075828752,0.073488717,0.066499251,0.050087127,0.043332658,0.035215025,0.031992319,0.02777879,0.024797089,0.023313873,0.021031631,0.020521443,0.019640673,0.020355531,0.017146548,0.014053342,0.010634061,0.009815245,0.010370529,0.010112592,0.010238474,0.011003199,0.00989041,0.008371423,0.008741749,0.008583658,0.007734666,0.007303652,0.007207156,0.006595712,0.005809319,0.005169411,0.004812502,0.004510766,0.003718659,0.002914638,0.002444984,0.00216188,0.001995671,0.0018502,0.001783641,0.0015594,0.001205693,0.000937923,0.000842719,0.000688885,0.000539692,0.000473929,0.000394476,0.000324098,0.000302629
905,82,66,21.398,103.273,4.3,4.7,4.7,0.2,201.7749279,86.09563194,201.7748288,"VR25",0.11,1.917353011,2,1.01,914.166117,636.6820535,636.6820535,20.519,104.973,0.11,20,0.040576626,0.040907769,0.041040093,0.041271196,0.041757214,0.041895053,0.041503395,0.042008976,0.043008777,0.046899938,0.049592117,0.048826725,0.051456385,0.053059039,0.053108246,0.054172799,0.060883535,0.078042576,0.078096538,0.077862019,0.081064721,0.082172094,0.072489018,0.076340289,0.083594759,0.085558491,0.095707077,0.098321668,0.096670958,0.10352846,0.099650766,0.095118366,0.090364833,0.088014521,0.097774598,0.08229566,0.081346602,0.078026505,0.073704597,0.064838801,0.062661201,0.063174707,0.064458582,0.069725709,0.076157321,0.078164764,0.095599541,0.102322147,0.100239763,0.089279259,0.080730635,0.074427472,0.077217869,0.082662785,0.088863351,0.100022489,0.096585321,0.071028314,0.079295828,0.080448192,0.077691228,0.065939334,0.062006157,0.05846996,0.052640234,0.045591738,0.041744992,0.041983773,0.031078764,0.019642245,0.018269015,0.016036702,0.014908037,0.014144087,0.013529285,0.012592054,0.011940675,0.010210636,0.011997045,0.012196942,0.010913896,0.0100294,0.009280672,0.008203657,0.007164995,0.006338489,0.005781424,0.005318515,0.004578351,0.003651172,0.002955574,0.002594131,0.002386609,0.002224329,0.002067026,0.001829885,0.001439104,0.001201496,0.001003652,0.000810246,0.000641631,0.000526636,0.000464914,0.000411575,0.000364259
906,83,66,18.203,104.898,4,4.8,4.8,0.6,257.6482902,86.15013971,257.6475916,"VR25",0.11,1.917353011,2,1.01,914.166117,636.6820535,636.6820535,20.519,104.973,0.43,20,0.094359944,0.093887268,0.09452226,0.095599939,0.099383903,0.111467092,0.141469481,0.187321634,0.187590136,0.157772595,0.151134316,0.162153805,0.168077581,0.171592916,0.173519782,0.18552274,0.160587228,0.191722536,0.210280634,0.191086896,0.177535831,0.208022353,0.190773523,0.19325852,0.2026593,0.21304303,0.232951882,0.277722568,0.239058658,0.193910525,0.188362262,0.217765515,0.250356727,0.221839159,0.225597163,0.238180824,0.232432505,0.226996249,0.15876527,0.214211948,0.239939096,0.241939229,0.21009604,0.208332487,0.220693795,0.25364752,0.211858699,0.191827025,0.191578872,0.196345803,0.164313836,0.166090757,0.164645933,0.164044908,0.16192845,0.159674892,0.177876759,0.130963479,0.117745336,0.090360783,0.094715389,0.094264346,0.073261084,0.053375403,0.045353736,0.035206194,0.032356896,0.030903305,0.031889408,0.031443321,0.022598845,0.02042334,0.014797842,0.011913694,0.010013622,0.008995426,0.008078368,0.007780968,0.006154166,0.005312626,0.004837905,0.004215859,0.003428211,0.002707674,0.002238949,0.002049814,0.001962763,0.001857921,0.001935417,0.001971237,0.001855661,0.001609171,0.001382268,0.001226635,0.001101452,0.000919534,0.000804478,0.00071144,0.000620248,0.000542062,0.000478848,0.0004076,0.000354826,0.000331429,0.000321641
907,84,66,21.269,103.254,4.1,4.115,3.883333333,22.4,198.3549432,86.13495988,197.0860814,"VR25",0.11,1.917353011,2,1.01,914.166117,636.6820535,636.6820535,20.519,104.973,0.14,20,0.048113275,0.054768899,0.058300041,0.06719101,0.095461979,0.110106932,0.138835908,0.159833366,0.158896492,0.136084076,0.117269754,0.104035787,0.100152427,0.0968408,0.093962908,0.088981674,0.078583917,0.074582788,0.068864388,0.073041055,0.080018817,0.077327715,0.076871642,0.067797724,0.0676383,0.069549779,0.07136648,0.079427598,0.092127159,0.069908539,0.074631804,0.072997454,0.067952434,0.075318094,0.079302774,0.083645624,0.091132233,0.095994704,0.080036751,0.06429671,0.063649227,0.066259429,0.064266448,0.060998886,0.061344549,0.064785138,0.054482575,0.050342191,0.047377005,0.041178846,0.034791886,0.035086061,0.035187642,0.03251492,0.02901034,0.024285238,0.023154798,0.02409669,0.02703935,0.025841684,0.024969115,0.022249088,0.019681154,0.020680869,0.02282699,0.021373019,0.017938162,0.018139733,0.017045202,0.013176504,0.009654396,0.008591434,0.009160017,0.008235195,0.008223348,0.009390853,0.008248651,0.006954522,0.007113848,0.006905905,0.006127097,0.005709094,0.005562186,0.005153593,0.004502639,0.004074331,0.0038739,0.003652128,0.003012143,0.002298998,0.00194189,0.001708024,0.001561894,0.001465199,0.001409965,0.001232785,0.000982174,0.000770924,0.000630563,0.000539792,0.000498783,0.000425339,0.00039748,0.000421579,0.000450168
908,89,66,18.28,106.445,3.1,3.815,3.683333333,8.2,293.0559811,86.214258,292.9412365,"VR25",0.11,1.917353011,2,1.01,914.166117,636.6820535,636.6820535,20.519,104.973,0.9,20,0.032917696,0.038329295,0.04044592,0.046306029,0.065001555,0.072193106,0.097513967,0.121250346,0.123020498,0.106675968,0.099576731,0.088555904,0.087369369,0.085303761,0.080354112,0.079391439,0.07629996,0.069744926,0.069615946,0.064774412,0.060760088,0.05485907,0.050915188,0.048475935,0.052236983,0.044211029,0.039612142,0.040619477,0.035300375,0.03338656,0.033178895,0.030706255,0.027987302,0.027885676,0.025214847,0.019576686,0.023816493,0.023830203,0.020076587,0.022042068,0.020761538,0.018055869,0.017088341,0.01645554,0.016802414,0.022132667,0.021223364,0.018688663,0.016745097,0.015290091,0.0131032,0.014429307,0.013755737,0.013749357,0.014227624,0.012714855,0.011996597,0.011604995,0.012757668,0.00854265,0.007242021,0.006026812,0.004489995,0.00395528,0.00390156,0.004039136,0.004638036,0.004532749,0.003332429,0.002556118,0.001931108,0.001810865,0.001573403,0.001294281,0.001014336,0.000705655,0.000668678,0.000588385,0.000504382,0.000474199,0.000442849,0.000399812,0.000361808,0.000340032,0.000305581,0.000307575,0.000279144,0.000264597,0.000270752,0.000292078,0.000280912,0.000268866,0.000281578,0.000287047,0.000296018,0.000353161,0.00038275,0.000377729,0.000358559,0.000349015,0.000324812,0.000293052,0.00027731,0.000257552,0.000270216
